test_id,reference_int,reference_hex,hw_hex,hw_int,abs_error_int,rel_error,squared_error,exact_match
2116,-101,FF9B,FF9B,-101,0,0.0,0,1
2117,-33,FFDF,FFDF,-33,0,0.0,0,1
2118,0,0000,0000,0,0,0.0,0,1
2119,-97,FF9F,FF9F,-97,0,0.0,0,1
2120,169,00A9,00A9,169,0,0.0,0,1
2121,-26,FFE6,FFE6,-26,0,0.0,0,1
2122,200,00C8,00C8,200,0,0.0,0,1
2123,23,0017,0017,23,0,0.0,0,1
2124,-73,FFB7,FFB7,-73,0,0.0,0,1
2125,-36,FFDC,FFDC,-36,0,0.0,0,1
2126,57,0039,0039,57,0,0.0,0,1
2127,0,0000,0000,0,0,0.0,0,1
2128,81,0051,0051,81,0,0.0,0,1
2129,-22,FFEA,FFEA,-22,0,0.0,0,1
2130,-25,FFE7,FFE7,-25,0,0.0,0,1
2131,-23,FFE9,FFE9,-23,0,0.0,0,1
2132,-31,FFE1,FFE1,-31,0,0.0,0,1
2133,209,00D1,00D1,209,0,0.0,0,1
2134,193,00C1,00C1,193,0,0.0,0,1
2135,-57,FFC7,FFC7,-57,0,0.0,0,1
2136,64,0040,0040,64,0,0.0,0,1
2137,119,0077,0077,119,0,0.0,0,1
2138,28,001C,001C,28,0,0.0,0,1
2139,46,002E,002E,46,0,0.0,0,1
2140,-44,FFD4,FFD4,-44,0,0.0,0,1
2141,65,0041,0041,65,0,0.0,0,1
2142,146,0092,0092,146,0,0.0,0,1
2143,68,0044,0044,68,0,0.0,0,1
2144,-185,FF47,FF47,-185,0,0.0,0,1
2145,16,0010,0010,16,0,0.0,0,1
2146,162,00A2,00A2,162,0,0.0,0,1
2147,-106,FF96,FF96,-106,0,0.0,0,1
2148,151,0097,0097,151,0,0.0,0,1
2149,86,0056,0056,86,0,0.0,0,1
2150,128,0080,0080,128,0,0.0,0,1
2151,97,0061,0061,97,0,0.0,0,1
2152,72,0048,0048,72,0,0.0,0,1
2153,-106,FF96,FF96,-106,0,0.0,0,1
2154,1,0001,0001,1,0,0.0,0,1
2155,60,003C,003C,60,0,0.0,0,1
2156,-187,FF45,FF45,-187,0,0.0,0,1
2157,-209,FF2F,FF2F,-209,0,0.0,0,1
2158,67,0043,0043,67,0,0.0,0,1
2159,-135,FF79,FF79,-135,0,0.0,0,1
2160,-120,FF88,FF88,-120,0,0.0,0,1
2161,18,0012,0012,18,0,0.0,0,1
2162,25,0019,0019,25,0,0.0,0,1
2163,-45,FFD3,FFD3,-45,0,0.0,0,1
2164,-88,FFA8,FFA8,-88,0,0.0,0,1
2165,188,00BC,00BC,188,0,0.0,0,1
2166,-15,FFF1,FFF1,-15,0,0.0,0,1
2167,-99,FF9D,FF9D,-99,0,0.0,0,1
2168,157,009D,009D,157,0,0.0,0,1
2169,45,002D,002D,45,0,0.0,0,1
2170,-77,FFB3,FFB3,-77,0,0.0,0,1
2171,41,0029,0029,41,0,0.0,0,1
2172,179,00B3,00B3,179,0,0.0,0,1
2173,-9,FFF7,FFF7,-9,0,0.0,0,1
2174,-63,FFC1,FFC1,-63,0,0.0,0,1
2175,-62,FFC2,FFC2,-62,0,0.0,0,1
2176,86,0056,0056,86,0,0.0,0,1
2177,-13,FFF3,FFF3,-13,0,0.0,0,1
2178,65,0041,0041,65,0,0.0,0,1
2179,57,0039,0039,57,0,0.0,0,1
2180,88,0058,0058,88,0,0.0,0,1
2181,-139,FF75,FF75,-139,0,0.0,0,1
2182,-210,FF2E,FF2E,-210,0,0.0,0,1
2183,-13,FFF3,FFF3,-13,0,0.0,0,1
2184,48,0030,0030,48,0,0.0,0,1
2185,-23,FFE9,FFE9,-23,0,0.0,0,1
2186,-22,FFEA,FFEA,-22,0,0.0,0,1
2187,-34,FFDE,FFDE,-34,0,0.0,0,1
2188,-137,FF77,FF77,-137,0,0.0,0,1
2189,5,0005,0005,5,0,0.0,0,1
2190,-116,FF8C,FF8C,-116,0,0.0,0,1
2191,139,008B,008B,139,0,0.0,0,1
2192,-136,FF78,FF78,-136,0,0.0,0,1
2193,-98,FF9E,FF9E,-98,0,0.0,0,1
2194,-33,FFDF,FFDF,-33,0,0.0,0,1
2195,49,0031,0031,49,0,0.0,0,1
2196,50,0032,0032,50,0,0.0,0,1
2197,-7,FFF9,FFF9,-7,0,0.0,0,1
2198,-33,FFDF,FFDF,-33,0,0.0,0,1
2199,-47,FFD1,FFD1,-47,0,0.0,0,1
2200,-52,FFCC,FFCC,-52,0,0.0,0,1
2201,115,0073,0073,115,0,0.0,0,1
2202,154,009A,009A,154,0,0.0,0,1
2203,-101,FF9B,FF9B,-101,0,0.0,0,1
2204,23,0017,0017,23,0,0.0,0,1
2205,18,0012,0012,18,0,0.0,0,1
2206,-16,FFF0,FFF0,-16,0,0.0,0,1
2207,1,0001,0001,1,0,0.0,0,1
2208,-45,FFD3,FFD3,-45,0,0.0,0,1
2209,-65,FFBF,FFBF,-65,0,0.0,0,1
2210,68,0044,0044,68,0,0.0,0,1
2211,-139,FF75,FF75,-139,0,0.0,0,1
2212,86,0056,0056,86,0,0.0,0,1
2213,-94,FFA2,FFA2,-94,0,0.0,0,1
2214,-85,FFAB,FFAB,-85,0,0.0,0,1
2215,-56,FFC8,FFC8,-56,0,0.0,0,1
2216,-119,FF89,FF89,-119,0,0.0,0,1
2217,116,0074,0074,116,0,0.0,0,1
2218,110,006E,006E,110,0,0.0,0,1
2219,10,000A,000A,10,0,0.0,0,1
2220,63,003F,003F,63,0,0.0,0,1
2221,-76,FFB4,FFB4,-76,0,0.0,0,1
2222,219,00DB,00DB,219,0,0.0,0,1
2223,-49,FFCF,FFCF,-49,0,0.0,0,1
2224,38,0026,0026,38,0,0.0,0,1
2225,68,0044,0044,68,0,0.0,0,1
2226,-69,FFBB,FFBB,-69,0,0.0,0,1
2227,38,0026,0026,38,0,0.0,0,1
2228,113,0071,0071,113,0,0.0,0,1
2229,-3,FFFD,FFFD,-3,0,0.0,0,1
2230,-121,FF87,FF87,-121,0,0.0,0,1
2231,-21,FFEB,FFEB,-21,0,0.0,0,1
2232,17,0011,0011,17,0,0.0,0,1
2233,-146,FF6E,FF6E,-146,0,0.0,0,1
2234,7,0007,0007,7,0,0.0,0,1
2235,-27,FFE5,FFE5,-27,0,0.0,0,1
2236,12,000C,000C,12,0,0.0,0,1
2237,-10,FFF6,FFF6,-10,0,0.0,0,1
2238,47,002F,002F,47,0,0.0,0,1
2239,135,0087,0087,135,0,0.0,0,1
2240,-137,FF77,FF77,-137,0,0.0,0,1
2241,-32,FFE0,FFE0,-32,0,0.0,0,1
2242,-4,FFFC,FFFC,-4,0,0.0,0,1
2243,-153,FF67,FF67,-153,0,0.0,0,1
2244,-59,FFC5,FFC5,-59,0,0.0,0,1
2245,55,0037,0037,55,0,0.0,0,1
2246,8,0008,0008,8,0,0.0,0,1
2247,16,0010,0010,16,0,0.0,0,1
2248,-67,FFBD,FFBD,-67,0,0.0,0,1
2249,-38,FFDA,FFDA,-38,0,0.0,0,1
2250,-109,FF93,FF93,-109,0,0.0,0,1
2251,84,0054,0054,84,0,0.0,0,1
2252,69,0045,0045,69,0,0.0,0,1
2253,87,0057,0057,87,0,0.0,0,1
2254,-37,FFDB,FFDB,-37,0,0.0,0,1
2255,69,0045,0045,69,0,0.0,0,1
2256,-12,FFF4,FFF4,-12,0,0.0,0,1
2257,154,009A,009A,154,0,0.0,0,1
2258,16,0010,0010,16,0,0.0,0,1
2259,167,00A7,00A7,167,0,0.0,0,1
2260,-22,FFEA,FFEA,-22,0,0.0,0,1
2261,10,000A,000A,10,0,0.0,0,1
2262,-158,FF62,FF62,-158,0,0.0,0,1
2263,-118,FF8A,FF8A,-118,0,0.0,0,1
2264,110,006E,006E,110,0,0.0,0,1
2265,-8,FFF8,FFF8,-8,0,0.0,0,1
2266,40,0028,0028,40,0,0.0,0,1
2267,-193,FF3F,FF3F,-193,0,0.0,0,1
2268,-17,FFEF,FFEF,-17,0,0.0,0,1
2269,143,008F,008F,143,0,0.0,0,1
2270,-124,FF84,FF84,-124,0,0.0,0,1
2271,-31,FFE1,FFE1,-31,0,0.0,0,1
2272,141,008D,008D,141,0,0.0,0,1
2273,-2,FFFE,FFFE,-2,0,0.0,0,1
2274,45,002D,002D,45,0,0.0,0,1
2275,-75,FFB5,FFB5,-75,0,0.0,0,1
2276,89,0059,0059,89,0,0.0,0,1
2277,152,0098,0098,152,0,0.0,0,1
2278,22,0016,0016,22,0,0.0,0,1
2279,18,0012,0012,18,0,0.0,0,1
2280,149,0095,0095,149,0,0.0,0,1
2281,54,0036,0036,54,0,0.0,0,1
2282,268,010C,010C,268,0,0.0,0,1
2283,-154,FF66,FF66,-154,0,0.0,0,1
2284,34,0022,0022,34,0,0.0,0,1
2285,-145,FF6F,FF6F,-145,0,0.0,0,1
2286,39,0027,0027,39,0,0.0,0,1
2287,-21,FFEB,FFEB,-21,0,0.0,0,1
2288,118,0076,0076,118,0,0.0,0,1
2289,104,0068,0068,104,0,0.0,0,1
2290,104,0068,0068,104,0,0.0,0,1
2291,-61,FFC3,FFC3,-61,0,0.0,0,1
2292,140,008C,008C,140,0,0.0,0,1
2293,-137,FF77,FF77,-137,0,0.0,0,1
2294,129,0081,0081,129,0,0.0,0,1
2295,17,0011,0011,17,0,0.0,0,1
2296,-206,FF32,FF32,-206,0,0.0,0,1
2297,-16,FFF0,FFF0,-16,0,0.0,0,1
2298,16,0010,0010,16,0,0.0,0,1
2299,-16,FFF0,FFF0,-16,0,0.0,0,1
2300,201,00C9,00C9,201,0,0.0,0,1
2301,-155,FF65,FF65,-155,0,0.0,0,1
2302,49,0031,0031,49,0,0.0,0,1
2303,47,002F,002F,47,0,0.0,0,1
2304,-50,FFCE,FFCE,-50,0,0.0,0,1
2305,-17,FFEF,FFEF,-17,0,0.0,0,1
2306,-35,FFDD,FFDD,-35,0,0.0,0,1
2307,-44,FFD4,FFD4,-44,0,0.0,0,1
2308,-49,FFCF,FFCF,-49,0,0.0,0,1
2309,-92,FFA4,FFA4,-92,0,0.0,0,1
2310,-5,FFFB,FFFB,-5,0,0.0,0,1
2311,75,004B,004B,75,0,0.0,0,1
2312,-69,FFBB,FFBB,-69,0,0.0,0,1
2313,-140,FF74,FF74,-140,0,0.0,0,1
2314,33,0021,0021,33,0,0.0,0,1
2315,26,001A,001A,26,0,0.0,0,1
2316,8,0008,0008,8,0,0.0,0,1
2317,31,001F,001F,31,0,0.0,0,1
2318,-9,FFF7,FFF7,-9,0,0.0,0,1
2319,-55,FFC9,FFC9,-55,0,0.0,0,1
2320,74,004A,004A,74,0,0.0,0,1
2321,-24,FFE8,FFE8,-24,0,0.0,0,1
2322,162,00A2,00A2,162,0,0.0,0,1
2323,109,006D,006D,109,0,0.0,0,1
2324,-141,FF73,FF73,-141,0,0.0,0,1
2325,-97,FF9F,FF9F,-97,0,0.0,0,1
2326,-42,FFD6,FFD6,-42,0,0.0,0,1
2327,-90,FFA6,FFA6,-90,0,0.0,0,1
2328,-101,FF9B,FF9B,-101,0,0.0,0,1
2329,131,0083,0083,131,0,0.0,0,1
2330,153,0099,0099,153,0,0.0,0,1
2331,133,0085,0085,133,0,0.0,0,1
2332,-94,FFA2,FFA2,-94,0,0.0,0,1
2333,56,0038,0038,56,0,0.0,0,1
2334,-7,FFF9,FFF9,-7,0,0.0,0,1
2335,218,00DA,00DA,218,0,0.0,0,1
2336,151,0097,0097,151,0,0.0,0,1
2337,109,006D,006D,109,0,0.0,0,1
2338,-150,FF6A,FF6A,-150,0,0.0,0,1
2339,11,000B,000B,11,0,0.0,0,1
2340,73,0049,0049,73,0,0.0,0,1
2341,-160,FF60,FF60,-160,0,0.0,0,1
2342,-123,FF85,FF85,-123,0,0.0,0,1
2343,139,008B,008B,139,0,0.0,0,1
2344,-7,FFF9,FFF9,-7,0,0.0,0,1
2345,-60,FFC4,FFC4,-60,0,0.0,0,1
2346,30,001E,001E,30,0,0.0,0,1
2347,53,0035,0035,53,0,0.0,0,1
2348,-52,FFCC,FFCC,-52,0,0.0,0,1
2349,-58,FFC6,FFC6,-58,0,0.0,0,1
2350,110,006E,006E,110,0,0.0,0,1
2351,153,0099,0099,153,0,0.0,0,1
2352,116,0074,0074,116,0,0.0,0,1
2353,-15,FFF1,FFF1,-15,0,0.0,0,1
2354,-210,FF2E,FF2E,-210,0,0.0,0,1
2355,-137,FF77,FF77,-137,0,0.0,0,1
2356,-64,FFC0,FFC0,-64,0,0.0,0,1
2357,48,0030,0030,48,0,0.0,0,1
2358,-31,FFE1,FFE1,-31,0,0.0,0,1
2359,36,0024,0024,36,0,0.0,0,1
2360,-18,FFEE,FFEE,-18,0,0.0,0,1
2361,133,0085,0085,133,0,0.0,0,1
2362,-55,FFC9,FFC9,-55,0,0.0,0,1
2363,30,001E,001E,30,0,0.0,0,1
2364,-101,FF9B,FF9B,-101,0,0.0,0,1
2365,-93,FFA3,FFA3,-93,0,0.0,0,1
2366,126,007E,007E,126,0,0.0,0,1
2367,-5,FFFB,FFFB,-5,0,0.0,0,1
2368,-32,FFE0,FFE0,-32,0,0.0,0,1
2369,-140,FF74,FF74,-140,0,0.0,0,1
2370,44,002C,002C,44,0,0.0,0,1
2371,49,0031,0031,49,0,0.0,0,1
2372,47,002F,002F,47,0,0.0,0,1
2373,109,006D,006D,109,0,0.0,0,1
2374,-37,FFDB,FFDB,-37,0,0.0,0,1
2375,-69,FFBB,FFBB,-69,0,0.0,0,1
2376,-130,FF7E,FF7E,-130,0,0.0,0,1
2377,142,008E,008E,142,0,0.0,0,1
2378,137,0089,0089,137,0,0.0,0,1
2379,-38,FFDA,FFDA,-38,0,0.0,0,1
2380,95,005F,005F,95,0,0.0,0,1
2381,-58,FFC6,FFC6,-58,0,0.0,0,1
2382,3,0003,0003,3,0,0.0,0,1
2383,87,0057,0057,87,0,0.0,0,1
2384,46,002E,002E,46,0,0.0,0,1
2385,118,0076,0076,118,0,0.0,0,1
2386,10,000A,000A,10,0,0.0,0,1
2387,-17,FFEF,FFEF,-17,0,0.0,0,1
2388,50,0032,0032,50,0,0.0,0,1
2389,-115,FF8D,FF8D,-115,0,0.0,0,1
2390,-83,FFAD,FFAD,-83,0,0.0,0,1
2391,30,001E,001E,30,0,0.0,0,1
2392,-28,FFE4,FFE4,-28,0,0.0,0,1
2393,-124,FF84,FF84,-124,0,0.0,0,1
2394,63,003F,003F,63,0,0.0,0,1
2395,-4,FFFC,FFFC,-4,0,0.0,0,1
2396,143,008F,008F,143,0,0.0,0,1
2397,-109,FF93,FF93,-109,0,0.0,0,1
2398,-30,FFE2,FFE2,-30,0,0.0,0,1
2399,-52,FFCC,FFCC,-52,0,0.0,0,1
2400,13,000D,000D,13,0,0.0,0,1
2401,121,0079,0079,121,0,0.0,0,1
2402,22,0016,0016,22,0,0.0,0,1
2403,69,0045,0045,69,0,0.0,0,1
2404,-5,FFFB,FFFB,-5,0,0.0,0,1
2405,0,0000,0000,0,0,0.0,0,1
2406,45,002D,002D,45,0,0.0,0,1
2407,-60,FFC4,FFC4,-60,0,0.0,0,1
2408,-205,FF33,FF33,-205,0,0.0,0,1
2409,13,000D,000D,13,0,0.0,0,1
2410,-89,FFA7,FFA7,-89,0,0.0,0,1
2411,-32,FFE0,FFE0,-32,0,0.0,0,1
2412,3,0003,0003,3,0,0.0,0,1
2413,34,0022,0022,34,0,0.0,0,1
2414,-20,FFEC,FFEC,-20,0,0.0,0,1
2415,-40,FFD8,FFD8,-40,0,0.0,0,1
2416,39,0027,0027,39,0,0.0,0,1
2417,-101,FF9B,FF9B,-101,0,0.0,0,1
2418,-224,FF20,FF20,-224,0,0.0,0,1
2419,-56,FFC8,FFC8,-56,0,0.0,0,1
2420,80,0050,0050,80,0,0.0,0,1
2421,39,0027,0027,39,0,0.0,0,1
2422,-152,FF68,FF68,-152,0,0.0,0,1
2423,124,007C,007C,124,0,0.0,0,1
2424,162,00A2,00A2,162,0,0.0,0,1
2425,95,005F,005F,95,0,0.0,0,1
2426,-116,FF8C,FF8C,-116,0,0.0,0,1
2427,52,0034,0034,52,0,0.0,0,1
2428,-34,FFDE,FFDE,-34,0,0.0,0,1
2429,-59,FFC5,FFC5,-59,0,0.0,0,1
2430,-38,FFDA,FFDA,-38,0,0.0,0,1
2431,74,004A,004A,74,0,0.0,0,1
2432,63,003F,003F,63,0,0.0,0,1
2433,36,0024,0024,36,0,0.0,0,1
2434,-135,FF79,FF79,-135,0,0.0,0,1
2435,66,0042,0042,66,0,0.0,0,1
2436,-111,FF91,FF91,-111,0,0.0,0,1
2437,-40,FFD8,FFD8,-40,0,0.0,0,1
2438,-200,FF38,FF38,-200,0,0.0,0,1
2439,59,003B,003B,59,0,0.0,0,1
2440,44,002C,002C,44,0,0.0,0,1
2441,-33,FFDF,FFDF,-33,0,0.0,0,1
2442,74,004A,004A,74,0,0.0,0,1
2443,-92,FFA4,FFA4,-92,0,0.0,0,1
2444,-20,FFEC,FFEC,-20,0,0.0,0,1
2445,65,0041,0041,65,0,0.0,0,1
2446,-89,FFA7,FFA7,-89,0,0.0,0,1
2447,54,0036,0036,54,0,0.0,0,1
2448,22,0016,0016,22,0,0.0,0,1
2449,178,00B2,00B2,178,0,0.0,0,1
2450,102,0066,0066,102,0,0.0,0,1
2451,-145,FF6F,FF6F,-145,0,0.0,0,1
2452,-33,FFDF,FFDF,-33,0,0.0,0,1
2453,84,0054,0054,84,0,0.0,0,1
2454,81,0051,0051,81,0,0.0,0,1
2455,152,0098,0098,152,0,0.0,0,1
2456,-34,FFDE,FFDE,-34,0,0.0,0,1
2457,52,0034,0034,52,0,0.0,0,1
2458,49,0031,0031,49,0,0.0,0,1
2459,-8,FFF8,FFF8,-8,0,0.0,0,1
2460,-151,FF69,FF69,-151,0,0.0,0,1
2461,27,001B,001B,27,0,0.0,0,1
2462,19,0013,0013,19,0,0.0,0,1
2463,207,00CF,00CF,207,0,0.0,0,1
2464,82,0052,0052,82,0,0.0,0,1
2465,94,005E,005E,94,0,0.0,0,1
2466,37,0025,0025,37,0,0.0,0,1
2467,72,0048,0048,72,0,0.0,0,1
2468,70,0046,0046,70,0,0.0,0,1
2469,-42,FFD6,FFD6,-42,0,0.0,0,1
2470,-2,FFFE,FFFE,-2,0,0.0,0,1
2471,83,0053,0053,83,0,0.0,0,1
2472,74,004A,004A,74,0,0.0,0,1
2473,74,004A,004A,74,0,0.0,0,1
2474,20,0014,0014,20,0,0.0,0,1
2475,-18,FFEE,FFEE,-18,0,0.0,0,1
2476,56,0038,0038,56,0,0.0,0,1
2477,23,0017,0017,23,0,0.0,0,1
2478,-106,FF96,FF96,-106,0,0.0,0,1
2479,-142,FF72,FF72,-142,0,0.0,0,1
2480,152,0098,0098,152,0,0.0,0,1
2481,-10,FFF6,FFF6,-10,0,0.0,0,1
2482,31,001F,001F,31,0,0.0,0,1
2483,56,0038,0038,56,0,0.0,0,1
2484,-55,FFC9,FFC9,-55,0,0.0,0,1
2485,-113,FF8F,FF8F,-113,0,0.0,0,1
2486,90,005A,005A,90,0,0.0,0,1
2487,-101,FF9B,FF9B,-101,0,0.0,0,1
2488,-20,FFEC,FFEC,-20,0,0.0,0,1
2489,-18,FFEE,FFEE,-18,0,0.0,0,1
2490,-58,FFC6,FFC6,-58,0,0.0,0,1
2491,-207,FF31,FF31,-207,0,0.0,0,1
2492,2,0002,0002,2,0,0.0,0,1
2493,150,0096,0096,150,0,0.0,0,1
2494,7,0007,0007,7,0,0.0,0,1
2495,-91,FFA5,FFA5,-91,0,0.0,0,1
2496,-96,FFA0,FFA0,-96,0,0.0,0,1
2497,-3,FFFD,FFFD,-3,0,0.0,0,1
2498,-30,FFE2,FFE2,-30,0,0.0,0,1
2499,74,004A,004A,74,0,0.0,0,1
2500,12,000C,000C,12,0,0.0,0,1
2501,139,008B,008B,139,0,0.0,0,1
2502,-30,FFE2,FFE2,-30,0,0.0,0,1
2503,-37,FFDB,FFDB,-37,0,0.0,0,1
2504,-62,FFC2,FFC2,-62,0,0.0,0,1
2505,107,006B,006B,107,0,0.0,0,1
2506,-11,FFF5,FFF5,-11,0,0.0,0,1
2507,-70,FFBA,FFBA,-70,0,0.0,0,1
2508,87,0057,0057,87,0,0.0,0,1
2509,-64,FFC0,FFC0,-64,0,0.0,0,1
2510,-9,FFF7,FFF7,-9,0,0.0,0,1
2511,-87,FFA9,FFA9,-87,0,0.0,0,1
2512,-34,FFDE,FFDE,-34,0,0.0,0,1
2513,31,001F,001F,31,0,0.0,0,1
2514,40,0028,0028,40,0,0.0,0,1
2515,-90,FFA6,FFA6,-90,0,0.0,0,1
2516,8,0008,0008,8,0,0.0,0,1
2517,1,0001,0001,1,0,0.0,0,1
2518,32,0020,0020,32,0,0.0,0,1
2519,5,0005,0005,5,0,0.0,0,1
2520,-56,FFC8,FFC8,-56,0,0.0,0,1
2521,-9,FFF7,FFF7,-9,0,0.0,0,1
2522,-60,FFC4,FFC4,-60,0,0.0,0,1
2523,18,0012,0012,18,0,0.0,0,1
2524,-18,FFEE,FFEE,-18,0,0.0,0,1
2525,109,006D,006D,109,0,0.0,0,1
2526,-42,FFD6,FFD6,-42,0,0.0,0,1
2527,53,0035,0035,53,0,0.0,0,1
2528,-245,FF0B,FF0B,-245,0,0.0,0,1
2529,-42,FFD6,FFD6,-42,0,0.0,0,1
2530,30,001E,001E,30,0,0.0,0,1
2531,118,0076,0076,118,0,0.0,0,1
2532,-99,FF9D,FF9D,-99,0,0.0,0,1
2533,3,0003,0003,3,0,0.0,0,1
2534,109,006D,006D,109,0,0.0,0,1
2535,-193,FF3F,FF3F,-193,0,0.0,0,1
2536,-47,FFD1,FFD1,-47,0,0.0,0,1
2537,32,0020,0020,32,0,0.0,0,1
2538,-7,FFF9,FFF9,-7,0,0.0,0,1
2539,-62,FFC2,FFC2,-62,0,0.0,0,1
2540,-14,FFF2,FFF2,-14,0,0.0,0,1
2541,-297,FED7,FED7,-297,0,0.0,0,1
2542,-47,FFD1,FFD1,-47,0,0.0,0,1
2543,-38,FFDA,FFDA,-38,0,0.0,0,1
2544,-12,FFF4,FFF4,-12,0,0.0,0,1
2545,-27,FFE5,FFE5,-27,0,0.0,0,1
2546,-91,FFA5,FFA5,-91,0,0.0,0,1
2547,-33,FFDF,FFDF,-33,0,0.0,0,1
2548,-125,FF83,FF83,-125,0,0.0,0,1
2549,91,005B,005B,91,0,0.0,0,1
2550,-235,FF15,FF15,-235,0,0.0,0,1
2551,-151,FF69,FF69,-151,0,0.0,0,1
2552,56,0038,0038,56,0,0.0,0,1
2553,-143,FF71,FF71,-143,0,0.0,0,1
2554,128,0080,0080,128,0,0.0,0,1
2555,188,00BC,00BC,188,0,0.0,0,1
2556,8,0008,0008,8,0,0.0,0,1
2557,124,007C,007C,124,0,0.0,0,1
2558,111,006F,006F,111,0,0.0,0,1
2559,185,00B9,00B9,185,0,0.0,0,1
2560,23,0017,0017,23,0,0.0,0,1
2561,-84,FFAC,FFAC,-84,0,0.0,0,1
2562,-201,FF37,FF37,-201,0,0.0,0,1
2563,60,003C,003C,60,0,0.0,0,1
2564,-52,FFCC,FFCC,-52,0,0.0,0,1
2565,-9,FFF7,FFF7,-9,0,0.0,0,1
2566,-32,FFE0,FFE0,-32,0,0.0,0,1
2567,76,004C,004C,76,0,0.0,0,1
2568,-119,FF89,FF89,-119,0,0.0,0,1
2569,-5,FFFB,FFFB,-5,0,0.0,0,1
2570,0,0000,0000,0,0,0.0,0,1
2571,30,001E,001E,30,0,0.0,0,1
2572,46,002E,002E,46,0,0.0,0,1
2573,-147,FF6D,FF6D,-147,0,0.0,0,1
2574,-29,FFE3,FFE3,-29,0,0.0,0,1
2575,69,0045,0045,69,0,0.0,0,1
2576,-10,FFF6,FFF6,-10,0,0.0,0,1
2577,-93,FFA3,FFA3,-93,0,0.0,0,1
2578,56,0038,0038,56,0,0.0,0,1
2579,28,001C,001C,28,0,0.0,0,1
2580,218,00DA,00DA,218,0,0.0,0,1
2581,-229,FF1B,FF1B,-229,0,0.0,0,1
2582,-157,FF63,FF63,-157,0,0.0,0,1
2583,20,0014,0014,20,0,0.0,0,1
2584,63,003F,003F,63,0,0.0,0,1
2585,-19,FFED,FFED,-19,0,0.0,0,1
2586,106,006A,006A,106,0,0.0,0,1
2587,-38,FFDA,FFDA,-38,0,0.0,0,1
2588,2,0002,0002,2,0,0.0,0,1
2589,82,0052,0052,82,0,0.0,0,1
2590,-53,FFCB,FFCB,-53,0,0.0,0,1
2591,-32,FFE0,FFE0,-32,0,0.0,0,1
2592,70,0046,0046,70,0,0.0,0,1
2593,25,0019,0019,25,0,0.0,0,1
2594,-123,FF85,FF85,-123,0,0.0,0,1
2595,14,000E,000E,14,0,0.0,0,1
2596,-60,FFC4,FFC4,-60,0,0.0,0,1
2597,-47,FFD1,FFD1,-47,0,0.0,0,1
2598,-138,FF76,FF76,-138,0,0.0,0,1
2599,-4,FFFC,FFFC,-4,0,0.0,0,1
2600,-124,FF84,FF84,-124,0,0.0,0,1
2601,-90,FFA6,FFA6,-90,0,0.0,0,1
2602,84,0054,0054,84,0,0.0,0,1
2603,-77,FFB3,FFB3,-77,0,0.0,0,1
2604,-15,FFF1,FFF1,-15,0,0.0,0,1
2605,-32,FFE0,FFE0,-32,0,0.0,0,1
2606,-8,FFF8,FFF8,-8,0,0.0,0,1
2607,121,0079,0079,121,0,0.0,0,1
2608,-21,FFEB,FFEB,-21,0,0.0,0,1
2609,-31,FFE1,FFE1,-31,0,0.0,0,1
2610,-44,FFD4,FFD4,-44,0,0.0,0,1
2611,13,000D,000D,13,0,0.0,0,1
2612,35,0023,0023,35,0,0.0,0,1
2613,30,001E,001E,30,0,0.0,0,1
2614,24,0018,0018,24,0,0.0,0,1
2615,-44,FFD4,FFD4,-44,0,0.0,0,1
2616,-31,FFE1,FFE1,-31,0,0.0,0,1
2617,58,003A,003A,58,0,0.0,0,1
2618,-139,FF75,FF75,-139,0,0.0,0,1
2619,86,0056,0056,86,0,0.0,0,1
2620,-24,FFE8,FFE8,-24,0,0.0,0,1
2621,-126,FF82,FF82,-126,0,0.0,0,1
2622,71,0047,0047,71,0,0.0,0,1
2623,5,0005,0005,5,0,0.0,0,1
2624,-109,FF93,FF93,-109,0,0.0,0,1
2625,-116,FF8C,FF8C,-116,0,0.0,0,1
2626,-93,FFA3,FFA3,-93,0,0.0,0,1
2627,48,0030,0030,48,0,0.0,0,1
2628,98,0062,0062,98,0,0.0,0,1
2629,-106,FF96,FF96,-106,0,0.0,0,1
2630,-79,FFB1,FFB1,-79,0,0.0,0,1
2631,93,005D,005D,93,0,0.0,0,1
2632,-45,FFD3,FFD3,-45,0,0.0,0,1
2633,-36,FFDC,FFDC,-36,0,0.0,0,1
2634,-94,FFA2,FFA2,-94,0,0.0,0,1
2635,6,0006,0006,6,0,0.0,0,1
2636,-162,FF5E,FF5E,-162,0,0.0,0,1
2637,-49,FFCF,FFCF,-49,0,0.0,0,1
2638,99,0063,0063,99,0,0.0,0,1
2639,164,00A4,00A4,164,0,0.0,0,1
2640,-130,FF7E,FF7E,-130,0,0.0,0,1
2641,161,00A1,00A1,161,0,0.0,0,1
2642,48,0030,0030,48,0,0.0,0,1
2643,-124,FF84,FF84,-124,0,0.0,0,1
2644,-28,FFE4,FFE4,-28,0,0.0,0,1
2645,-41,FFD7,FFD7,-41,0,0.0,0,1
2646,-14,FFF2,FFF2,-14,0,0.0,0,1
2647,-30,FFE2,FFE2,-30,0,0.0,0,1
2648,-39,FFD9,FFD9,-39,0,0.0,0,1
2649,24,0018,0018,24,0,0.0,0,1
2650,-129,FF7F,FF7F,-129,0,0.0,0,1
2651,124,007C,007C,124,0,0.0,0,1
2652,-37,FFDB,FFDB,-37,0,0.0,0,1
